"Query Name","Query Length","Hit Name","Hit Length",Location,E-value,Function,Browse
Solyc03g080180.2.1,1075,Tc05v2_t020490.1,1191,chr5:34449103..34450943,1e-31,"Caffeic acid 3-O-methyltransferase","Gene Report JBrowse"
Solyc03g080180.2.1,1075,Tc05v2_t020470.1,1068,chr5:34432541..34434383,6e-22,"Caffeic acid 3-O-methyltransferase","Gene Report JBrowse"
Solyc03g080180.2.1,1075,Tc02v2_t014920.1,1098,chr2:10567226..10568992,1e-12,"(R,S)-reticuline 7-O-methyltransferase","Gene Report JBrowse"
Solyc03g080180.2.1,1075,Tc02v2_t014900.1,1062,chr2:10552403..10554473,1e-12,"(R,S)-reticuline 7-O-methyltransferase","Gene Report JBrowse"
Solyc03g080180.2.1,1075,Tc06v2_t014790.1,1065,chr6:23427369..23428890,8e-08,"Trans-resveratrol di-O-methyltransferase","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t012360.1,675,chr3:27021662..27023181,6e-33,"Putative Ethylene-responsive transcription factor ERF106","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t012350.1,810,chr3:27011011..27012424,2e-31,"Putative Ethylene-responsive transcription factor 5","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t021610.1,420,chr1:27524833..27525384,2e-27,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t020400.1,999,chr3:32321430..32322925,2e-27,"Putative Ethylene-responsive transcription factor 5","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t020360.1,816,chr3:32275921..32277204,7e-26,"Ethylene-responsive transcription factor 1A","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc02v2_t016330.1,711,chr2:12433887..12437257,3e-23,"AP2 6l, putative","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t011610.1,720,chr3:26607206..26609328,2e-20,"Putative Ethylene-responsive transcription factor ERF114","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc04v2_t004130.1,828,chr4:3158036..3160334,7e-19,"AP2/ERF domain-containing transcription factor-like protein isoform 2","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc04v2_t004130.2,828,chr4:3158112..3160334,7e-19,"AP2/ERF domain-containing transcription factor-like protein isoform 2","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc04v2_t004130.3,810,chr4:3158112..3160334,7e-19,"AP2/ERF domain-containing transcription factor-like protein isoform 1","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc06v2_t014630.1,846,chr6:23370414..23371259,9e-18,"Putative Ethylene-responsive transcription factor ERF091","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t004800.1,639,chr1:2598514..2599544,9e-18,"AP2/ERF domain-containing transcription factor-like protein","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc06v2_t014640.1,555,chr6:23372992..23374042,1e-16,"Pathogenesis-related genes transcriptional activator PTI5","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t012340.1,819,chr3:26996916..26998160,1e-16,"Ethylene-responsive transcription factor 2","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc05v2_t022810.1,684,chr5:36300726..36301628,1e-15,"Putative Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc08v2_t015040.1,1314,chr8:16132561..16135139,1e-15,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc04v2_t020690.1,456,chr4:29043125..29043824,2e-13,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc03v2_t024800.1,933,chr3:34983933..34985638,7e-13,"Putative Ethylene-responsive transcription factor ERF061","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc02v2_t015570.1,681,chr2:11285541..11286579,2e-12,"Putative Ethylene-responsive transcription factor 9","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc04v2_t020680.1,414,chr4:29039689..29040558,2e-12,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t033210.1,813,chr1:36238664..36239789,9e-12,"Putative Ethylene-responsive transcription factor 2","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t010090.1,1161,chr1:6382519..6384606,9e-12,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t008980.1,1137,chr1:5501606..5503593,4e-10,"Putative Ethylene-responsive transcription factor ERF060","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t021590.1,693,chr1:27496711..27497758,4e-09,"Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t033200.1,564,chr1:36234977..36235747,2e-08,"Ethylene-responsive transcription factor 13","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc05v2_t022800.1,678,chr5:36294666..36296239,2e-07,"Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc08v2_t016440.1,423,chr8:18526392..18526814,2e-07,"Integrase-type DNA-binding superfamily protein","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc02v2_t008150.1,957,chr2:5031042..5032353,7e-07,"Redox responsive transcription factor 1, putative","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc06v2_t015090.1,519,chr6:23595234..23596934,2e-06,"Ethylene-responsive transcription factor 12","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc04v2_t020700.1,645,chr4:29062038..29063061,2e-06,"Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc03g093560.1.1,735,Tc01v2_t021580.1,684,chr1:27483521..27484428,8e-06,"Ethylene response factor 1, putative","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc08v2_t009280.1,1137,chr8:5455889..5457975,4e-73,"Ethylene-responsive transcription factor RAP2-4","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc01v2_t008980.1,1137,chr1:5501606..5503593,1e-61,"Putative Ethylene-responsive transcription factor ERF060","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc02v2_t014960.1,1422,chr2:10656501..10659572,3e-18,"Putative Ethylene-responsive transcription factor ERF053","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc06v2_t014640.1,555,chr6:23372992..23374042,1e-15,"Pathogenesis-related genes transcriptional activator PTI5","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc04v2_t016540.1,1314,chr4:26308825..26310392,1e-15,"Putative Ethylene-responsive transcription factor ERF062","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc06v2_t001850.1,573,chr6:1955497..1957082,3e-12,"Ethylene-responsive transcription factor WIN1","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc03v2_t012340.1,819,chr3:26996916..26998160,3e-12,"Ethylene-responsive transcription factor 2","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc01v2_t029120.1,939,chr1:33959768..33961757,9e-12,"Putative Ethylene-responsive transcription factor CRF6","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc08v2_t002910.1,708,chr8:1532424..1534634,1e-10,"Dehydration-responsive element-binding protein 2D","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc02v2_t008150.1,957,chr2:5031042..5032353,4e-10,"Redox responsive transcription factor 1, putative","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc05v2_t013630.1,852,chr5:27543160..27544545,1e-09,"Dehydration-responsive element-binding protein 2F","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc06v2_t014630.1,846,chr6:23370414..23371259,1e-09,"Putative Ethylene-responsive transcription factor ERF091","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc10v2_t006970.1,1284,chr10:4861779..4864016,5e-09,"Dehydration-responsive element-binding protein 2C","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc10v2_t006860.1,747,chr10:4701937..4703467,6e-08,"Putative Dehydration-responsive element-binding protein 2C","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc10v2_t006840.1,747,chr10:4686192..4687164,6e-08,"Putative Dehydration-responsive element-binding protein 2C","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc03v2_t012350.1,810,chr3:27011011..27012424,2e-07,"Putative Ethylene-responsive transcription factor 5","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc10v2_t001150.1,987,chr10:646508..647959,2e-06,"Putative Ethylene-responsive transcription factor ABI4","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc06v2_t015090.1,519,chr6:23595234..23596934,2e-06,"Ethylene-responsive transcription factor 12","Gene Report JBrowse"
Solyc04g072900.1.1,795,Tc08v2_t015040.1,1314,chr8:16132561..16135139,9e-06,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc04g077980.1.1,783,Tc01v2_t006210.1,702,chr1:3487886..3489294,1e-10,"Putative Zinc finger protein AZF1","Gene Report JBrowse"
Solyc05g010420.1.1,1083,Tc02v2_t027320.1,1224,chr2:38633907..38636958,0.0,"S-adenosylmethionine decarboxylase proenzyme","Gene Report JBrowse"
Solyc05g010420.1.1,1083,Tc04v2_t011690.1,1113,chr4:22422224..22423815,4e-144,"S-adenosylmethionine decarboxylase proenzyme","Gene Report JBrowse"
Solyc05g010420.1.1,1083,Tc09v2_t013290.1,1161,chr9:9283366..9285090,9e-14,"S-adenosylmethionine decarboxylase proenzyme","Gene Report JBrowse"
Solyc05g010420.1.1,1083,Tc04v2_t022200.1,1035,chr4:29922810..29924627,2e-09,"S-adenosylmethionine decarboxylase proenzyme 4","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t021590.1,693,chr1:27496711..27497758,6e-45,"Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc05v2_t022810.1,684,chr5:36300726..36301628,3e-42,"Putative Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc05v2_t022800.1,678,chr5:36294666..36296239,1e-35,"Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t021580.1,684,chr1:27483521..27484428,2e-25,"Ethylene response factor 1, putative","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t021620.1,456,chr1:27525699..27526368,1e-22,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc04v2_t020700.1,645,chr4:29062038..29063061,5e-21,"Ethylene-responsive transcription factor 1B","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc03v2_t011610.1,720,chr3:26607206..26609328,4e-15,"Putative Ethylene-responsive transcription factor ERF114","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc04v2_t020690.1,456,chr4:29043125..29043824,5e-14,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc03v2_t020360.1,816,chr3:32275921..32277204,5e-14,"Ethylene-responsive transcription factor 1A","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc06v2_t010530.1,1182,chr6:20560111..20563177,2e-13,"Ethylene-responsive transcription factor RAP2-12","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc06v2_t010530.2,1182,chr6:20560111..20563177,2e-13,"Ethylene-responsive transcription factor RAP2-12","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc02v2_t015570.1,681,chr2:11285541..11286579,2e-13,"Putative Ethylene-responsive transcription factor 9","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc09v2_t010920.1,603,chr9:6865618..6866917,8e-12,"Ethylene-responsive transcription factor WIN1","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc06v2_t014640.1,555,chr6:23372992..23374042,3e-11,"Pathogenesis-related genes transcriptional activator PTI5","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc06v2_t015090.1,519,chr6:23595234..23596934,1e-10,"Ethylene-responsive transcription factor 12","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc08v2_t016440.1,423,chr8:18526392..18526814,1e-10,"Integrase-type DNA-binding superfamily protein","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc04v2_t016540.1,1314,chr4:26308825..26310392,3e-10,"Putative Ethylene-responsive transcription factor ERF062","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc07v2_t011970.1,432,chr7:10071731..10072433,3e-10,"Ethylene-responsive transcription factor ERF070","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc05v2_t020760.1,843,chr5:34621584..34623038,1e-09,"Putative Ethylene-responsive transcription factor RAP2-11","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t021610.1,420,chr1:27524833..27525384,1e-08,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t029120.1,939,chr1:33959768..33961757,1e-08,"Putative Ethylene-responsive transcription factor CRF6","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc02v2_t016070.1,834,chr2:12008302..12009135,1e-08,"Putative Ethylene-responsive transcription factor ERF087","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t033210.1,813,chr1:36238664..36239789,5e-08,"Putative Ethylene-responsive transcription factor 2","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc08v2_t015040.1,1314,chr8:16132561..16135139,6e-07,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc03v2_t012360.1,675,chr3:27021662..27023181,6e-07,"Putative Ethylene-responsive transcription factor ERF106","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc01v2_t033200.1,564,chr1:36234977..36235747,2e-06,"Ethylene-responsive transcription factor 13","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc09v2_t017400.1,837,chr9:22945230..22946738,7e-06,"Putative Ethylene-responsive transcription factor RAP2-11","Gene Report JBrowse"
Solyc05g051200.1.1,675,Tc03v2_t020400.1,999,chr3:32321430..32322925,7e-06,"Putative Ethylene-responsive transcription factor 5","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc05v2_t000590.1,1788,chr5:313103..315616,6e-29,"Uncharacterized protein","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc05v2_t022180.1,642,chr5:35682549..35683647,2e-28,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc10v2_t006970.1,1284,chr10:4861779..4864016,1e-25,"Dehydration-responsive element-binding protein 2C","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc03v2_t011610.1,720,chr3:26607206..26609328,5e-17,"Putative Ethylene-responsive transcription factor ERF114","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc05v2_t013630.1,852,chr5:27543160..27544545,2e-16,"Dehydration-responsive element-binding protein 2F","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc10v2_t001150.1,987,chr10:646508..647959,3e-13,"Putative Ethylene-responsive transcription factor ABI4","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc04v2_t016540.1,1314,chr4:26308825..26310392,1e-12,"Putative Ethylene-responsive transcription factor ERF062","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc05v2_t020760.1,843,chr5:34621584..34623038,1e-11,"Putative Ethylene-responsive transcription factor RAP2-11","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc04v2_t023020.1,987,chr4:30406398..30407865,5e-11,"Putative Ethylene-responsive transcription factor ERF086","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc06v2_t015090.1,519,chr6:23595234..23596934,2e-10,"Ethylene-responsive transcription factor 12","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc04v2_t004130.1,828,chr4:3158036..3160334,2e-09,"AP2/ERF domain-containing transcription factor-like protein isoform 2","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc04v2_t004130.2,828,chr4:3158112..3160334,2e-09,"AP2/ERF domain-containing transcription factor-like protein isoform 2","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc04v2_t004130.3,810,chr4:3158112..3160334,2e-09,"AP2/ERF domain-containing transcription factor-like protein isoform 1","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc09v2_t017400.1,837,chr9:22945230..22946738,7e-09,"Putative Ethylene-responsive transcription factor RAP2-11","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc04v2_t023850.1,756,chr4:30838367..30840042,7e-09,"Putative Ethylene-responsive transcription factor RAP2-3","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc07v2_t011970.1,432,chr7:10071731..10072433,3e-08,"Ethylene-responsive transcription factor ERF070","Gene Report JBrowse"
Solyc05g052410.1.1,1200,Tc01v2_t005320.1,525,chr1:2949367..2950619,4e-06,"Ethylene-responsive transcription factor ERF010","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t025250.1,960,chr4:31483973..31486084,2e-116,"Transcription factor MYB108","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t025250.2,816,chr4:31483973..31485494,9e-89,"Transcription factor MYB108","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc01v2_t026630.1,894,chr1:32301699..32303478,2e-64,"Putative Transcription factor MYB108","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc02v2_t019680.1,954,chr2:25631056..25632772,1e-48,"Putative Transcription factor MYB21","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t000970.1,585,chr4:684334..687167,3e-44,"Myb-related protein 305","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc03v2_t002680.1,936,chr3:2415186..2417520,1e-42,"Myb domain protein 62, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc02v2_t014230.1,786,chr2:9478898..9480553,1e-17,"Myb domain protein 15, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t008730.1,783,chr4:18302832..18304011,8e-14,"Putative Myb-related protein 305","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc05v2_t006020.1,711,chr5:3603021..3604849,3e-12,"Myb domain protein 27, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc05v2_t006020.2,744,chr5:3603021..3604849,3e-12,"Myb domain protein 27, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc03v2_t018690.1,840,chr3:31213223..31214813,4e-11,"R2r3-myb transcription factor, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc09v2_t005470.1,897,chr9:3096888..3098447,5e-10,"Duplicated homeodomain-like superfamily protein","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc03v2_t014550.1,888,chr3:28697488..28700030,5e-10,"Putative Transcription factor LAF1","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc05v2_t005830.1,1026,chr5:3408850..3411042,2e-08,"Myb domain protein 36","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc01v2_t004220.1,804,chr1:2229435..2230918,7e-08,"Putative Transcription factor MYB23","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t009300.1,924,chr4:19187433..19189861,7e-08,"Myb domain protein 20","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t024310.1,1221,chr4:31024514..31026599,7e-08,"Myb domain protein 111, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc03v2_t023840.1,1533,chr3:34443573..34450661,7e-08,"40S ribosomal protein S10-1","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc03v2_t005680.1,1164,chr3:14803801..14805581,7e-08,"Duplicated homeodomain-like superfamily protein, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc04v2_t024320.1,1248,chr4:31028030..31031038,9e-07,"Myb domain protein 111, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc03v2_t013150.1,816,chr3:27618306..27620126,9e-07,"Protein ODORANT1","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc05v2_t017940.1,1077,chr5:32163412..32165144,3e-06,"Myb domain protein 107","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc06v2_t016720.1,876,chr6:24538374..24540170,3e-06,"MYB21, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc06v2_t016720.2,798,chr6:24538374..24540138,3e-06,"MYB21, putative","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc02v2_t014210.1,798,chr2:9443152..9445145,3e-06,"Putative Transcription factor MYB34","Gene Report JBrowse"
Solyc05g053330.2.1,958,Tc07v2_t013140.1,1125,chr7:12802626..12806308,3e-06,"Myb domain protein 58 isoform 1","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc05v2_t005230.1,852,chr5:2845332..2847291,1e-104,"Aquaporin PIP2-2","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc09v2_t028700.1,870,chr9:37353220..37355524,6e-91,"Probable aquaporin PIP2-2","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc01v2_t030070.1,861,chr1:34491268..34494325,1e-87,"Aquaporin PIP1-2","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc02v2_t004580.1,837,chr2:2902588..2904258,2e-85,"Probable aquaporin PIP2-8","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc03v2_t023470.1,864,chr3:34208368..34211220,9e-82,"Probable aquaporin PIP1-4","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc05v2_t001730.1,864,chr5:924470..925950,9e-76,"Probable aquaporin PIP1-4","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc01v2_t001110.1,843,chr1:595590..597115,4e-67,"Aquaporin PIP2-7","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc10v2_t002020.1,870,chr10:1220860..1222700,1e-61,"Probable aquaporin PIP-type 7a","Gene Report JBrowse"
Solyc05g055990.2.1,870,Tc10v2_t006030.1,720,chr10:3954733..3957373,6e-34,"Aquaporin PIP2-1","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc06v2_t010530.1,1182,chr6:20560111..20563177,3e-71,"Ethylene-responsive transcription factor RAP2-12","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc06v2_t010530.2,1182,chr6:20560111..20563177,3e-71,"Ethylene-responsive transcription factor RAP2-12","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc04v2_t023850.1,756,chr4:30838367..30840042,3e-19,"Putative Ethylene-responsive transcription factor RAP2-3","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc01v2_t010090.1,1161,chr1:6382519..6384606,2e-16,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc08v2_t015040.1,1314,chr8:16132561..16135139,9e-14,"Integrase-type DNA-binding superfamily protein, putative","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc02v2_t016330.1,711,chr2:12433887..12437257,3e-13,"AP2 6l, putative","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc04v2_t004130.1,828,chr4:3158036..3160334,3e-13,"AP2/ERF domain-containing transcription factor-like protein isoform 2","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc04v2_t004130.2,828,chr4:3158112..3160334,3e-13,"AP2/ERF domain-containing transcription factor-like protein isoform 2","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc04v2_t004130.3,810,chr4:3158112..3160334,3e-13,"AP2/ERF domain-containing transcription factor-like protein isoform 1","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc03v2_t011610.1,720,chr3:26607206..26609328,3e-13,"Putative Ethylene-responsive transcription factor ERF114","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc06v2_t015070.1,732,chr6:23584629..23585835,2e-08,"Putative Ethylene-responsive transcription factor 4","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc02v2_t015570.1,681,chr2:11285541..11286579,1e-06,"Putative Ethylene-responsive transcription factor 9","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc01v2_t021610.1,420,chr1:27524833..27525384,4e-06,"Ethylene-responsive transcription factor ERF098","Gene Report JBrowse"
Solyc06g063070.2.1,1120,Tc07v2_t007820.1,531,chr7:5711102..5712020,4e-06,"Ethylene-responsive transcription factor 4","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc06v2_t001860.2,2430,chr6:1986224..1991369,0.0,"Phospholipase D alpha 1","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc06v2_t001860.1,2430,chr6:1986224..1991403,0.0,"Phospholipase D alpha 1","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc09v2_t010940.1,2427,chr9:6891530..6895602,0.0,"Phospholipase D alpha 1","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc09v2_t002220.1,2475,chr9:1332289..1336065,0.0,"Phospholipase D alpha 1","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc09v2_t002230.1,2490,chr9:1337916..1341609,0.0,"Phospholipase D alpha 1","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc02v2_t007360.1,2547,chr2:4532805..4542353,3e-24,"Phospholipase D delta","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc01v2_t031140.1,3357,chr1:35044641..35052452,2e-19,"Phospholipase D beta 1","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc06v2_t008950.1,2298,chr6:19112489..19115586,1e-15,"Phospholipase D alpha 4","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc08v2_t004380.1,2538,chr8:2332990..2339941,2e-14,"Phospholipase D delta","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc08v2_t004380.2,2538,chr8:2334018..2340312,2e-14,"Phospholipase D delta","Gene Report JBrowse"
Solyc06g068090.2.1,2431,Tc01v2_t000930.1,2562,chr1:505103..510942,1e-08,"Phospholipase D delta","Gene Report JBrowse"
Solyc07g056570.1.1,1818,Tc07v2_t011680.1,1842,chr7:9681768..9684249,0.0,"9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic","Gene Report JBrowse"
Solyc07g056570.1.1,1818,Tc06v2_t012210.1,1839,chr6:21899378..21901669,0.0,"9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic","Gene Report JBrowse"
Solyc07g056570.1.1,1818,Tc04v2_t017120.1,1821,chr4:26750982..26752946,2e-50,"9-cis-epoxycarotenoid dioxygenase NCED6, chloroplastic","Gene Report JBrowse"
Solyc08g043170.2.1,2164,Tc10v2_t002870.1,2154,chr10:1682265..1689386,0.0,"Delta-1-pyrroline-5-carboxylate synthase","Gene Report JBrowse"
Solyc08g043170.2.1,2164,Tc05v2_t002790.1,2151,chr5:1425224..1431715,0.0,"Delta-1-pyrroline-5-carboxylate synthase","Gene Report JBrowse"
Solyc08g043170.2.1,2164,Tc05v2_t002790.2,1851,chr5:1425224..1431715,0.0,"Delta-1-pyrroline-5-carboxylate synthase","Gene Report JBrowse"
Solyc08g077980.2.1,751,Tc03v2_t020150.1,744,chr3:32166765..32168814,5e-154,"Bax inhibitor 1","Gene Report JBrowse"
Solyc08g081190.2.1,862,Tc03v2_t023470.1,864,chr3:34208368..34211220,0.0,"Probable aquaporin PIP1-4","Gene Report JBrowse"
Solyc08g081190.2.1,862,Tc01v2_t030070.1,861,chr1:34491268..34494325,0.0,"Aquaporin PIP1-2","Gene Report JBrowse"
Solyc08g081190.2.1,862,Tc10v2_t002020.1,870,chr10:1220860..1222700,0.0,"Probable aquaporin PIP-type 7a","Gene Report JBrowse"
Solyc08g081190.2.1,862,Tc05v2_t001730.1,864,chr5:924470..925950,3e-170,"Probable aquaporin PIP1-4","Gene Report JBrowse"
